ID,Vendor ID,Pick_up Loc,Drop Loc,Distance,Pick_up Time,Drop Time,Extra Charges,Total Amount,Trip Duration (min),Hour of Day,Day of Week
564645,2,142.0,161.0,2.03,2017-04-06 18:28:47,2017-04-06 18:58:36,1.0,21.8,29,18,Thursday
865675,1,140.0,262.0,1.1,2017-04-05 18:10:23,2017-04-05 18:14:25,1.0,7.3,4,18,Wednesday
386240,2,100.0,158.0,1.59,2017-04-04 18:56:33,2017-04-04 19:09:12,1.0,13.56,12,18,Tuesday
313475,1,236.0,239.0,1.0,2017-04-03 18:57:49,2017-04-03 19:05:19,1.0,11.4,7,18,Monday
994521,1,166.0,163.0,3.4,2017-04-06 18:05:40,2017-04-06 18:32:55,1.0,24.95,27,18,Thursday
72164,2,236.0,162.0,1.74,2017-04-04 18:20:16,2017-04-04 18:34:18,1.0,15.99,14,18,Tuesday
798816,2,233.0,163.0,1.52,2017-04-30 18:59:43,2017-04-30 19:12:32,0.0,12.36,12,18,Sunday
383564,2,100.0,160.0,8.98,2017-04-06 18:40:39,2017-04-06 19:23:16,1.0,34.3,42,18,Thursday
1012887,2,68.0,170.0,1.21,2017-04-05 18:21:35,2017-04-05 18:37:05,1.0,15.99,15,18,Wednesday
262150,2,164.0,162.0,1.75,2017-04-03 18:08:25,2017-04-03 18:20:54,1.0,14.16,12,18,Monday
824751,2,138.0,164.0,11.99,2017-04-06 18:30:34,2017-04-06 19:14:47,1.0,54.67,44,18,Thursday
925152,2,249.0,107.0,1.57,2017-04-04 18:43:57,2017-04-04 18:59:33,1.0,16.0,15,18,Tuesday
340092,2,113.0,137.0,1.77,2017-04-04 18:00:00,2017-04-04 18:13:02,1.0,14.75,13,18,Tuesday
409391,2,255.0,189.0,3.5,2017-04-03 18:04:16,2017-04-03 18:29:03,1.0,22.88,24,18,Monday
832213,1,264.0,90.0,0.6,2017-04-06 18:20:39,2017-04-06 18:25:53,1.0,7.3,5,18,Thursday
692107,1,162.0,41.0,4.8,2017-04-05 18:46:59,2017-04-05 19:11:09,1.0,20.8,24,18,Wednesday
587271,1,239.0,238.0,0.8,2017-04-05 18:46:26,2017-04-05 18:50:55,1.0,6.8,4,18,Wednesday
178804,1,264.0,264.0,0.7,2017-04-06 18:12:25,2017-04-06 18:19:54,1.0,9.95,7,18,Thursday
664155,2,246.0,48.0,1.52,2017-04-05 18:43:43,2017-04-05 18:51:44,1.0,9.3,8,18,Wednesday
23600,1,141.0,236.0,0.8,2017-04-30 18:30:30,2017-04-30 18:34:48,0.0,6.3,4,18,Sunday
527503,2,230.0,236.0,2.63,2017-04-03 18:10:39,2017-04-03 18:25:30,1.0,15.96,14,18,Monday
1005071,2,138.0,164.0,7.98,2017-04-06 18:20:01,2017-04-06 18:52:55,1.0,42.67,32,18,Thursday
284265,2,113.0,79.0,0.74,2017-04-06 18:48:50,2017-04-06 18:52:29,1.0,7.88,3,18,Thursday
395538,1,87.0,107.0,4.1,2017-04-05 18:40:29,2017-04-05 18:56:58,1.0,19.8,16,18,Wednesday
895869,2,107.0,79.0,0.76,2017-04-05 18:02:54,2017-04-05 18:05:34,1.0,6.3,2,18,Wednesday
615376,2,238.0,239.0,0.75,2017-04-04 18:00:27,2017-04-04 18:06:05,1.0,8.03,5,18,Tuesday
834675,1,170.0,163.0,1.6,2017-04-03 18:02:54,2017-04-03 18:16:13,1.0,11.8,13,18,Monday
374815,2,234.0,142.0,3.03,2017-04-05 18:27:47,2017-04-05 18:47:02,1.0,19.12,19,18,Wednesday
823861,2,249.0,141.0,4.55,2017-04-05 18:07:31,2017-04-05 18:37:28,1.0,22.3,29,18,Wednesday
749135,1,233.0,107.0,1.1,2017-04-04 18:50:29,2017-04-04 18:55:44,1.0,9.8,5,18,Tuesday
41133,2,143.0,229.0,1.89,2017-04-05 18:52:45,2017-04-05 19:09:29,1.0,14.3,16,18,Wednesday
684429,1,141.0,145.0,2.1,2017-04-05 18:17:03,2017-04-05 18:24:42,1.0,12.95,7,18,Wednesday
363336,1,142.0,237.0,1.1,2017-04-03 18:39:41,2017-04-03 18:47:29,1.0,8.8,7,18,Monday
772420,2,43.0,41.0,1.4,2017-04-05 18:01:34,2017-04-05 18:11:35,1.0,9.8,10,18,Wednesday
779112,1,41.0,239.0,1.3,2017-04-06 18:53:00,2017-04-06 19:00:02,1.0,10.55,7,18,Thursday
64377,2,151.0,142.0,1.82,2017-04-04 18:42:07,2017-04-04 18:50:35,1.0,11.27,8,18,Tuesday
974677,2,132.0,61.0,11.17,2017-04-03 18:12:48,2017-04-03 18:50:57,1.0,46.56,38,18,Monday
158513,2,238.0,239.0,0.95,2017-04-04 18:23:44,2017-04-04 18:27:58,1.0,8.5,4,18,Tuesday
1017304,1,161.0,164.0,0.8,2017-04-03 18:05:06,2017-04-03 18:10:31,1.0,8.3,5,18,Monday
567126,2,4.0,164.0,2.21,2017-04-03 18:56:23,2017-04-03 19:10:05,1.0,12.8,13,18,Monday
518919,1,87.0,24.0,8.1,2017-04-05 18:20:46,2017-04-05 19:04:35,1.0,40.55,43,18,Wednesday
472668,2,142.0,48.0,0.54,2017-04-04 18:06:17,2017-04-04 18:10:25,1.0,6.3,4,18,Tuesday
156161,2,223.0,265.0,20.23,2017-04-05 18:47:12,2017-04-05 19:23:39,0.0,157.44,36,18,Wednesday
266199,2,229.0,161.0,1.55,2017-04-03 18:46:54,2017-04-03 18:59:55,1.0,15.34,13,18,Monday
657108,2,230.0,163.0,0.81,2017-04-06 18:19:02,2017-04-06 18:25:38,1.0,7.8,6,18,Thursday
415378,1,41.0,238.0,1.5,2017-04-03 18:47:09,2017-04-03 18:54:29,1.0,11.75,7,18,Monday
648367,1,236.0,236.0,0.8,2017-04-05 18:22:05,2017-04-05 18:29:29,1.0,8.3,7,18,Wednesday
984945,2,88.0,4.0,3.45,2017-04-05 18:26:30,2017-04-05 18:37:29,1.0,15.8,10,18,Wednesday
736445,2,142.0,143.0,0.51,2017-04-04 18:33:45,2017-04-04 18:36:37,1.0,6.96,2,18,Tuesday
274072,2,170.0,230.0,1.02,2017-04-04 18:45:26,2017-04-04 18:54:53,1.0,9.3,9,18,Tuesday
81957,1,163.0,230.0,0.7,2017-04-04 18:07:17,2017-04-04 18:16:05,1.0,8.8,8,18,Tuesday
753059,1,211.0,209.0,1.8,2017-04-30 18:32:37,2017-04-30 18:48:38,0.0,11.8,16,18,Sunday
78937,1,140.0,162.0,1.8,2017-04-04 18:31:30,2017-04-04 18:45:50,1.0,12.3,14,18,Tuesday
917312,1,231.0,114.0,1.7,2017-04-05 18:29:12,2017-04-05 18:40:03,1.0,12.3,10,18,Wednesday
135531,1,43.0,142.0,0.5,2017-04-06 18:45:25,2017-04-06 18:49:14,1.0,6.3,3,18,Thursday
856685,2,158.0,236.0,6.7,2017-04-03 18:04:14,2017-04-03 18:32:50,1.0,26.8,28,18,Monday
332916,2,68.0,231.0,2.12,2017-04-03 18:55:52,2017-04-03 19:08:01,1.0,14.16,12,18,Monday
139298,2,164.0,162.0,1.82,2017-04-04 18:17:40,2017-04-04 18:33:40,1.0,15.96,16,18,Tuesday
267813,1,186.0,68.0,0.2,2017-04-04 18:47:33,2017-04-04 18:49:07,1.0,4.8,1,18,Tuesday
128678,2,229.0,233.0,0.4,2017-04-06 18:35:28,2017-04-06 18:37:55,1.0,5.83,2,18,Thursday
133297,1,236.0,142.0,2.1,2017-04-03 18:39:49,2017-04-03 18:52:26,1.0,12.3,12,18,Monday
336051,1,246.0,48.0,1.2,2017-04-03 18:05:18,2017-04-03 18:12:04,1.0,11.1,6,18,Monday
829790,1,161.0,43.0,1.0,2017-04-06 18:45:20,2017-04-06 18:50:05,1.0,7.8,4,18,Thursday
86068,1,141.0,237.0,0.6,2017-04-04 18:35:55,2017-04-04 18:41:13,1.0,8.41,5,18,Tuesday
674941,2,141.0,237.0,0.78,2017-04-04 18:25:02,2017-04-04 18:29:24,1.0,8.16,4,18,Tuesday
566120,1,170.0,70.0,8.5,2017-04-05 18:41:38,2017-04-05 19:17:23,1.0,32.8,35,18,Wednesday
444500,1,132.0,243.0,22.1,2017-04-03 18:52:45,2017-04-03 19:32:44,4.5,63.06,39,18,Monday
394411,2,162.0,143.0,1.86,2017-04-05 18:50:06,2017-04-05 19:05:08,1.0,15.96,15,18,Wednesday
967091,1,249.0,114.0,1.2,2017-04-03 18:31:17,2017-04-03 18:40:32,1.0,9.3,9,18,Monday
101530,2,236.0,237.0,0.93,2017-04-04 18:58:47,2017-04-04 19:04:56,1.0,9.36,6,18,Tuesday
57569,1,142.0,50.0,0.4,2017-04-30 18:32:45,2017-04-30 18:35:29,0.0,6.2,2,18,Sunday
67329,1,236.0,113.0,3.7,2017-04-06 18:36:50,2017-04-06 19:12:04,1.0,28.55,35,18,Thursday
136739,1,163.0,163.0,0.5,2017-04-06 18:05:34,2017-04-06 18:11:40,1.0,8.75,6,18,Thursday
657617,2,237.0,236.0,0.52,2017-04-05 18:09:34,2017-04-05 18:12:50,1.0,5.8,3,18,Wednesday
689429,2,237.0,236.0,1.24,2017-04-03 18:48:59,2017-04-03 18:53:32,1.0,7.8,4,18,Monday
506157,1,234.0,87.0,2.6,2017-04-05 18:18:29,2017-04-05 18:38:20,1.0,15.3,19,18,Wednesday
404186,1,48.0,43.0,0.6,2017-04-05 18:21:44,2017-04-05 18:27:17,1.0,8.75,5,18,Wednesday
498666,2,231.0,162.0,3.7,2017-04-03 18:42:42,2017-04-03 19:03:51,1.0,21.36,21,18,Monday
251329,1,158.0,186.0,1.0,2017-04-30 18:40:10,2017-04-30 18:48:01,0.0,9.75,7,18,Sunday
481705,2,151.0,186.0,5.0,2017-04-05 18:29:20,2017-04-05 19:01:18,1.0,24.3,31,18,Wednesday
677448,1,107.0,87.0,4.7,2017-04-03 18:42:12,2017-04-03 19:00:43,1.0,20.3,18,18,Monday
693353,1,113.0,231.0,2.1,2017-04-05 18:29:37,2017-04-05 18:46:38,1.0,16.56,17,18,Wednesday
683146,1,237.0,263.0,1.0,2017-04-05 18:03:48,2017-04-05 18:07:02,1.0,8.15,3,18,Wednesday
57424,2,164.0,249.0,1.52,2017-04-04 18:45:25,2017-04-04 18:55:55,1.0,12.36,10,18,Tuesday
814883,1,79.0,256.0,2.5,2017-04-05 18:48:31,2017-04-05 18:59:56,1.0,15.35,11,18,Wednesday
517788,1,132.0,86.0,8.5,2017-04-04 18:47:33,2017-04-04 19:11:17,1.0,28.3,23,18,Tuesday
1009029,1,170.0,164.0,1.5,2017-04-06 18:25:36,2017-04-06 18:39:20,1.0,13.8,13,18,Thursday
776675,1,186.0,246.0,0.9,2017-04-30 18:26:26,2017-04-30 18:35:22,0.0,9.4,8,18,Sunday
486728,1,209.0,148.0,1.6,2017-04-04 18:55:37,2017-04-04 19:05:39,1.0,12.35,10,18,Tuesday
786773,1,79.0,145.0,3.6,2017-04-06 18:58:11,2017-04-06 19:15:01,1.0,27.06,16,18,Thursday
594082,2,229.0,233.0,0.87,2017-04-30 18:58:45,2017-04-30 19:02:40,0.0,6.96,3,18,Sunday
659123,2,262.0,132.0,18.45,2017-04-30 18:58:04,2017-04-30 19:38:16,0.0,68.56,40,18,Sunday
167227,1,100.0,186.0,0.7,2017-04-30 18:50:48,2017-04-30 18:57:25,0.0,6.3,6,18,Sunday
1046613,1,237.0,236.0,0.5,2017-04-03 18:40:18,2017-04-03 18:42:49,1.0,6.09,2,18,Monday
680589,2,239.0,142.0,0.63,2017-04-06 18:16:09,2017-04-06 18:19:29,1.0,7.56,3,18,Thursday
612848,1,249.0,234.0,1.1,2017-04-06 18:08:31,2017-04-06 18:16:27,1.0,10.55,7,18,Thursday
283159,2,162.0,125.0,3.01,2017-04-05 18:23:54,2017-04-05 18:40:14,1.0,15.3,16,18,Wednesday
969307,2,90.0,50.0,1.28,2017-04-06 18:03:38,2017-04-06 18:15:34,1.0,12.96,11,18,Thursday
272399,1,162.0,164.0,1.1,2017-04-04 18:17:52,2017-04-04 18:25:50,1.0,9.8,7,18,Tuesday
640896,2,186.0,148.0,2.44,2017-04-06 18:49:47,2017-04-06 19:13:03,1.0,21.36,23,18,Thursday
380185,2,262.0,161.0,2.71,2017-04-04 18:01:53,2017-04-04 18:16:33,1.0,16.56,14,18,Tuesday
875797,2,144.0,107.0,1.46,2017-04-06 18:53:53,2017-04-06 19:03:01,1.0,11.8,9,18,Thursday
792186,2,164.0,142.0,2.21,2017-04-06 18:39:19,2017-04-06 18:58:00,1.0,14.3,18,18,Thursday
902140,2,43.0,237.0,1.07,2017-04-06 18:36:33,2017-04-06 18:43:55,1.0,10.56,7,18,Thursday
347296,2,48.0,238.0,2.8,2017-04-06 18:04:56,2017-04-06 18:22:31,1.0,19.24,17,18,Thursday
528815,2,170.0,163.0,1.99,2017-04-04 18:38:04,2017-04-04 18:55:40,1.0,14.3,17,18,Tuesday
991600,2,113.0,100.0,2.24,2017-04-04 18:52:46,2017-04-04 19:10:21,1.0,17.88,17,18,Tuesday
507603,2,230.0,239.0,1.88,2017-04-30 18:58:47,2017-04-30 19:07:48,0.0,11.16,9,18,Sunday
20027,2,164.0,37.0,7.47,2017-04-04 18:53:11,2017-04-04 19:46:55,1.0,36.3,53,18,Tuesday
503969,2,138.0,88.0,15.45,2017-04-06 18:57:22,2017-04-06 19:36:00,1.0,64.45,38,18,Thursday
756245,1,13.0,158.0,2.3,2017-04-05 18:40:50,2017-04-05 18:52:14,1.0,14.75,11,18,Wednesday
773556,1,236.0,226.0,3.0,2017-04-05 18:11:54,2017-04-05 18:25:59,1.0,17.75,14,18,Wednesday
662559,1,79.0,170.0,2.3,2017-04-04 18:52:23,2017-04-04 19:11:07,1.0,14.8,18,18,Tuesday
330751,2,163.0,163.0,0.48,2017-04-04 18:11:22,2017-04-04 18:18:02,1.0,7.8,6,18,Tuesday
90653,2,237.0,48.0,1.26,2017-04-05 18:22:23,2017-04-05 18:38:49,1.0,15.36,16,18,Wednesday
662118,2,164.0,162.0,0.49,2017-04-06 18:22:20,2017-04-06 18:25:40,1.0,6.96,3,18,Thursday
379365,1,170.0,158.0,2.0,2017-04-06 18:49:14,2017-04-06 19:06:04,1.0,17.25,16,18,Thursday
1025922,1,237.0,87.0,6.7,2017-04-03 18:34:18,2017-04-03 18:52:12,1.0,26.3,17,18,Monday
757950,1,239.0,142.0,1.0,2017-04-03 18:58:53,2017-04-03 19:06:12,1.0,9.95,7,18,Monday
973782,1,231.0,1.0,12.1,2017-04-06 18:00:02,2017-04-06 19:14:00,1.0,106.55,73,18,Thursday
803313,1,237.0,170.0,1.1,2017-04-05 18:42:02,2017-04-05 18:51:26,1.0,11.75,9,18,Wednesday
121529,2,132.0,213.0,18.07,2017-04-05 18:42:57,2017-04-05 19:16:22,1.0,56.56,33,18,Wednesday
187222,2,186.0,114.0,1.58,2017-04-30 18:39:47,2017-04-30 18:48:30,0.0,10.56,8,18,Sunday
395775,2,100.0,161.0,1.23,2017-04-04 18:21:43,2017-04-04 18:34:12,1.0,10.8,12,18,Tuesday
999766,2,74.0,244.0,3.41,2017-04-06 18:25:58,2017-04-06 18:44:27,1.0,16.3,18,18,Thursday
509323,1,161.0,113.0,1.9,2017-04-04 18:31:53,2017-04-04 18:49:53,1.0,13.8,18,18,Tuesday
216989,2,48.0,50.0,0.61,2017-04-05 18:51:19,2017-04-05 18:55:51,1.0,8.16,4,18,Wednesday
463802,1,79.0,263.0,4.1,2017-04-06 18:05:55,2017-04-06 18:34:25,1.0,21.3,28,18,Thursday
267637,1,236.0,263.0,0.4,2017-04-06 18:05:35,2017-04-06 18:08:26,1.0,5.8,2,18,Thursday
372329,2,236.0,163.0,1.39,2017-04-05 18:50:16,2017-04-05 19:02:17,1.0,11.3,12,18,Wednesday
702897,1,186.0,230.0,1.7,2017-04-30 18:44:08,2017-04-30 18:57:07,0.0,10.3,12,18,Sunday
1027486,2,87.0,148.0,3.19,2017-04-30 18:43:46,2017-04-30 18:55:44,0.0,15.96,11,18,Sunday
979624,1,246.0,158.0,2.2,2017-04-30 18:25:58,2017-04-30 18:35:13,0.0,10.8,9,18,Sunday
135735,1,186.0,233.0,1.3,2017-04-05 18:48:03,2017-04-05 19:07:52,1.0,14.8,19,18,Wednesday
355978,1,170.0,142.0,2.2,2017-04-04 18:47:02,2017-04-04 19:02:34,1.0,13.3,15,18,Tuesday
712191,2,239.0,142.0,0.7,2017-04-05 18:42:28,2017-04-05 18:46:49,1.0,7.82,4,18,Wednesday
318845,2,48.0,142.0,0.96,2017-04-04 18:54:07,2017-04-04 19:00:29,1.0,9.36,6,18,Tuesday
430318,1,163.0,100.0,0.9,2017-04-05 18:30:39,2017-04-05 18:44:51,1.0,13.0,14,18,Wednesday
10251,1,90.0,161.0,1.0,2017-04-05 18:39:12,2017-04-05 18:51:48,1.0,10.8,12,18,Wednesday
1011550,1,132.0,230.0,18.2,2017-04-05 18:22:33,2017-04-05 19:15:17,4.5,63.06,52,18,Wednesday
104601,1,236.0,263.0,0.8,2017-04-05 18:19:34,2017-04-05 18:23:43,1.0,6.8,4,18,Wednesday
948963,2,237.0,246.0,3.03,2017-04-30 18:51:48,2017-04-30 19:04:53,0.0,12.8,13,18,Sunday
276493,1,141.0,236.0,0.6,2017-04-03 18:21:50,2017-04-03 18:26:57,1.0,8.15,5,18,Monday
597257,1,162.0,43.0,1.7,2017-04-04 18:18:39,2017-04-04 18:33:24,1.0,15.35,14,18,Tuesday
254313,2,162.0,79.0,2.62,2017-04-04 18:31:13,2017-04-04 18:51:56,1.0,17.8,20,18,Tuesday
470077,1,246.0,186.0,0.6,2017-04-05 18:37:27,2017-04-05 18:42:57,1.0,9.45,5,18,Wednesday
656781,2,170.0,186.0,1.13,2017-04-05 18:23:44,2017-04-05 18:41:26,1.0,15.96,17,18,Wednesday
711814,1,233.0,161.0,1.0,2017-04-04 18:54:24,2017-04-04 19:05:14,1.0,9.8,10,18,Tuesday
199385,2,246.0,13.0,3.94,2017-04-04 18:58:15,2017-04-04 19:12:12,1.0,19.56,13,18,Tuesday
976717,2,100.0,234.0,1.21,2017-04-06 18:58:51,2017-04-06 19:07:57,1.0,11.16,9,18,Thursday
1000543,2,162.0,164.0,1.35,2017-04-05 18:52:56,2017-04-05 19:04:48,1.0,13.5,11,18,Wednesday
633021,2,230.0,186.0,1.05,2017-04-03 18:58:41,2017-04-03 19:03:26,1.0,9.49,4,18,Monday
855391,2,237.0,45.0,4.21,2017-04-30 18:33:48,2017-04-30 18:59:32,0.0,18.8,25,18,Sunday
231006,2,239.0,142.0,1.02,2017-04-05 18:47:30,2017-04-05 18:57:12,1.0,11.76,9,18,Wednesday
398138,1,68.0,211.0,2.2,2017-04-05 18:36:24,2017-04-05 18:49:11,1.0,13.8,12,18,Wednesday
566521,1,163.0,162.0,1.0,2017-04-05 18:09:38,2017-04-05 18:20:19,1.0,12.25,10,18,Wednesday
84302,2,142.0,230.0,0.98,2017-04-04 18:03:15,2017-04-04 18:14:15,1.0,9.8,11,18,Tuesday
811109,1,79.0,224.0,1.2,2017-04-05 18:42:33,2017-04-05 18:47:42,1.0,9.75,5,18,Wednesday
350067,1,48.0,141.0,1.7,2017-04-03 18:37:12,2017-04-03 18:48:07,1.0,12.95,10,18,Monday
1024356,2,234.0,246.0,1.15,2017-04-04 18:15:52,2017-04-04 18:22:07,1.0,10.14,6,18,Tuesday
360032,1,255.0,80.0,1.7,2017-04-30 18:28:24,2017-04-30 18:37:44,0.0,9.3,9,18,Sunday
291688,1,163.0,164.0,1.2,2017-04-05 18:31:37,2017-04-05 18:48:26,1.0,12.8,16,18,Wednesday
321996,2,161.0,237.0,1.59,2017-04-03 18:16:11,2017-04-03 18:24:49,1.0,11.76,8,18,Monday
13274,2,163.0,236.0,1.0,2017-04-06 18:57:52,2017-04-06 19:03:59,1.0,9.36,6,18,Thursday
93498,2,87.0,170.0,4.64,2017-04-05 18:12:13,2017-04-05 18:31:06,1.0,21.8,18,18,Wednesday
638975,2,233.0,211.0,2.88,2017-04-03 18:07:46,2017-04-03 18:21:41,1.0,13.8,13,18,Monday
731903,2,114.0,100.0,2.65,2017-04-05 18:44:30,2017-04-05 19:08:00,1.0,20.76,23,18,Wednesday
702143,1,170.0,209.0,7.1,2017-04-06 18:26:49,2017-04-06 19:04:30,1.0,35.15,37,18,Thursday
821915,2,239.0,166.0,2.92,2017-04-04 18:51:47,2017-04-04 19:02:22,1.0,14.3,10,18,Tuesday
145516,1,236.0,74.0,1.8,2017-04-03 18:47:10,2017-04-03 18:53:03,1.0,11.15,5,18,Monday
312596,1,161.0,234.0,1.3,2017-04-05 18:35:11,2017-04-05 18:49:53,1.0,14.15,14,18,Wednesday
938717,2,142.0,43.0,0.4,2017-04-06 18:47:17,2017-04-06 18:49:43,1.0,6.96,2,18,Thursday
256778,1,166.0,114.0,7.8,2017-04-04 18:58:59,2017-04-04 19:27:05,1.0,33.3,28,18,Tuesday
137069,1,239.0,142.0,0.6,2017-04-06 18:22:28,2017-04-06 18:24:30,1.0,6.8,2,18,Thursday
245721,1,239.0,237.0,1.8,2017-04-06 18:30:57,2017-04-06 18:41:01,1.0,10.8,10,18,Thursday
261328,2,231.0,13.0,0.89,2017-04-06 18:49:11,2017-04-06 18:58:37,1.0,9.3,9,18,Thursday
832780,1,79.0,249.0,1.0,2017-04-05 18:32:22,2017-04-05 18:40:00,1.0,10.55,7,18,Wednesday
790750,2,100.0,163.0,1.06,2017-04-06 18:17:53,2017-04-06 18:25:20,1.0,8.8,7,18,Thursday
641904,2,236.0,237.0,1.49,2017-04-04 18:13:34,2017-04-04 18:24:01,1.0,12.96,10,18,Tuesday
383220,2,107.0,137.0,0.71,2017-04-30 18:54:43,2017-04-30 18:58:33,0.0,6.96,3,18,Sunday
283241,2,238.0,238.0,0.74,2017-04-03 18:39:36,2017-04-03 18:45:01,1.0,7.3,5,18,Monday
432882,1,230.0,143.0,1.6,2017-04-04 18:10:07,2017-04-04 18:19:17,1.0,9.8,9,18,Tuesday
58614,1,161.0,234.0,1.6,2017-04-03 18:19:17,2017-04-03 18:29:18,1.0,10.3,10,18,Monday
750664,1,236.0,43.0,1.5,2017-04-04 18:09:22,2017-04-04 18:21:12,1.0,11.3,11,18,Tuesday
767540,1,142.0,263.0,2.2,2017-04-03 18:29:17,2017-04-03 18:39:34,1.0,13.55,10,18,Monday
252539,2,144.0,138.0,9.75,2017-04-05 18:08:42,2017-04-05 18:46:11,1.0,40.56,37,18,Wednesday
208071,2,161.0,239.0,2.5,2017-04-05 18:10:24,2017-04-05 18:34:05,1.0,20.76,23,18,Wednesday
277646,1,68.0,48.0,1.1,2017-04-30 18:30:04,2017-04-30 18:39:37,0.0,8.8,9,18,Sunday
737549,2,164.0,161.0,0.08,2017-04-03 18:20:39,2017-04-03 18:22:48,1.0,5.3,2,18,Monday
983855,2,264.0,264.0,2.03,2017-04-30 18:44:05,2017-04-30 18:53:48,0.0,10.3,9,18,Sunday
862149,1,162.0,161.0,0.9,2017-04-03 18:30:39,2017-04-03 18:38:40,1.0,8.3,8,18,Monday
966014,2,237.0,263.0,0.86,2017-04-06 18:17:44,2017-04-06 18:23:44,1.0,7.3,6,18,Thursday
22357,1,237.0,161.0,1.4,2017-04-05 18:14:52,2017-04-05 18:30:55,1.0,12.8,16,18,Wednesday
275643,1,162.0,74.0,3.3,2017-04-03 18:44:10,2017-04-03 18:53:52,1.0,15.35,9,18,Monday
173766,1,233.0,244.0,9.1,2017-04-06 18:44:30,2017-04-06 19:27:54,1.0,41.75,43,18,Thursday
1022898,1,141.0,239.0,1.7,2017-04-04 18:49:03,2017-04-04 18:57:50,1.0,12.25,8,18,Tuesday
767724,1,236.0,75.0,0.5,2017-04-06 18:41:24,2017-04-06 18:44:12,1.0,6.96,2,18,Thursday
803511,2,140.0,236.0,1.08,2017-04-03 18:07:14,2017-04-03 18:15:18,1.0,10.56,8,18,Monday
761295,2,237.0,224.0,3.13,2017-04-04 18:58:45,2017-04-04 19:18:12,1.0,19.23,19,18,Tuesday
498056,2,230.0,107.0,1.95,2017-04-03 18:03:17,2017-04-03 18:14:30,1.0,10.8,11,18,Monday
598451,1,237.0,236.0,0.6,2017-04-30 18:45:48,2017-04-30 18:47:32,0.0,5.2,1,18,Sunday
274318,2,100.0,140.0,2.78,2017-04-03 18:21:34,2017-04-03 18:37:56,1.0,17.16,16,18,Monday
877484,2,163.0,236.0,1.31,2017-04-04 18:50:05,2017-04-04 18:56:59,1.0,9.8,6,18,Tuesday
187632,2,233.0,246.0,1.91,2017-04-05 18:19:25,2017-04-05 18:49:55,1.0,23.76,30,18,Wednesday
217022,2,142.0,170.0,2.32,2017-04-06 18:09:05,2017-04-06 18:34:26,1.0,21.36,25,18,Thursday
318245,2,90.0,142.0,2.77,2017-04-04 18:30:08,2017-04-04 18:47:25,1.0,17.02,17,18,Tuesday
926227,1,262.0,239.0,1.9,2017-04-06 18:44:25,2017-04-06 18:58:10,1.0,14.75,13,18,Thursday
750080,2,48.0,100.0,1.35,2017-04-06 18:54:22,2017-04-06 19:07:42,1.0,11.3,13,18,Thursday
511638,2,107.0,170.0,1.18,2017-04-04 18:04:41,2017-04-04 18:13:30,1.0,11.16,8,18,Tuesday
821850,2,163.0,230.0,0.55,2017-04-06 18:11:04,2017-04-06 18:17:11,1.0,7.3,6,18,Thursday
580767,2,90.0,230.0,1.24,2017-04-06 18:13:43,2017-04-06 18:31:20,1.0,13.3,17,18,Thursday
720049,2,137.0,234.0,1.28,2017-04-05 18:31:42,2017-04-05 18:43:19,1.0,14.04,11,18,Wednesday
1046091,2,166.0,42.0,0.89,2017-04-06 18:39:29,2017-04-06 18:45:47,1.0,9.36,6,18,Thursday
637629,2,164.0,107.0,1.77,2017-04-03 18:28:00,2017-04-03 18:39:15,1.0,12.96,11,18,Monday
652115,2,161.0,166.0,4.27,2017-04-03 18:06:50,2017-04-03 18:31:02,1.0,20.3,24,18,Monday
621933,1,100.0,79.0,2.4,2017-04-04 18:56:08,2017-04-04 19:09:45,1.0,16.0,13,18,Tuesday
698363,1,230.0,142.0,0.8,2017-04-04 18:37:31,2017-04-04 18:43:26,1.0,8.75,5,18,Tuesday
522592,2,238.0,229.0,3.2,2017-04-06 18:17:40,2017-04-06 18:41:20,1.0,20.3,23,18,Thursday
440601,1,236.0,264.0,0.0,2017-04-03 18:17:32,2017-04-03 18:17:32,1.0,6.3,0,18,Monday
898616,2,231.0,161.0,3.8,2017-04-06 18:18:05,2017-04-06 18:52:06,1.0,27.96,34,18,Thursday
101994,2,234.0,68.0,0.67,2017-04-03 18:46:09,2017-04-03 18:53:13,1.0,7.8,7,18,Monday
710700,1,163.0,142.0,0.6,2017-04-03 18:55:51,2017-04-03 19:02:23,1.0,7.8,6,18,Monday
761460,2,87.0,107.0,4.12,2017-04-06 18:09:39,2017-04-06 18:21:18,1.0,15.8,11,18,Thursday
484665,2,261.0,261.0,0.0,2017-04-04 18:19:58,2017-04-04 18:20:06,4.5,63.06,0,18,Tuesday
519342,2,152.0,41.0,1.02,2017-04-30 18:34:46,2017-04-30 18:40:45,0.0,6.8,5,18,Sunday
319253,1,186.0,125.0,2.2,2017-04-05 18:12:56,2017-04-05 18:25:52,1.0,14.3,12,18,Wednesday
492662,1,141.0,236.0,0.7,2017-04-04 18:24:29,2017-04-04 18:27:21,1.0,7.2,2,18,Tuesday
933893,2,161.0,142.0,1.18,2017-04-03 18:03:31,2017-04-03 18:13:35,1.0,10.8,10,18,Monday
644584,1,234.0,229.0,2.1,2017-04-04 18:30:16,2017-04-04 18:48:24,1.0,17.75,18,18,Tuesday
1004807,2,236.0,229.0,1.97,2017-04-30 18:30:42,2017-04-30 18:41:52,0.0,12.36,11,18,Sunday
